period_start,site_id,cell_id,RRC_ConnEstabAtt_MOData,RRC_ConnEstabSucc_MOData,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitSuccNbr_QCI1,HO_InterENBOutAtt,HO_InterENBOutSucc,RRU_PrbTotDl,RRU_PrbAvailDl,RRU_PrbTotUl,RRU_PrbAvailUl,PDCP_SDUVolumeDl_Bits,PDCP_SDUVolumeUl_Bits,DRB_IPThpDl_Kbps,DRB_IPThpUl_Kbps,Cell_UnavailableTime_S,RRC_ConnMax
2024-01-22 17:00:00,HWI003,HWI003-C2,2410,2392,1961,1956,709,698,80,100,58,100,1052844459,285345820,278,71,0,164
2024-01-22 18:00:00,HWI003,HWI003-C2,2369,2352,2003,1996,814,796,79,100,54,100,1089899276,251589700,283,67,0,160
2024-01-22 19:00:00,HWI003,HWI003-C2,2129,2116,1849,1844,776,759,86,100,55,100,1087941240,232583622,307,62,0,185
2024-01-22 20:00:00,HWI003,HWI003-C2,2627,2611,2297,2294,788,770,88,100,57,100,1092559298,276586611,284,76,5,171
2024-01-22 21:00:00,HWI003,HWI003-C2,2335,2321,1996,1995,853,845,79,100,61,100,998160464,288922256,262,86,0,201
2024-01-22 22:00:00,HWI003,HWI003-C2,1112,1106,915,911,333,330,42,100,25,100,489448588,118381144,148,29,0,73
2024-01-22 23:00:00,HWI003,HWI003-C2,1249,1242,1101,1100,447,442,40,100,33,100,554341933,148719252,147,38,60,89
2024-01-22 00:00:00,HWI003,HWI003-C3,267,266,220,219,96,94,10,100,4,100,118081596,17918377,31,4,0,20
2024-01-22 01:00:00,HWI003,HWI003-C3,269,268,238,236,95,92,5,100,1,100,66621254,5125440,16,1,0,22
2024-01-22 02:00:00,HWI003,HWI003-C3,278,276,229,228,83,81,8,100,6,100,101688656,31359162,30,8,0,17
2024-01-22 03:00:00,HWI003,HWI003-C3,279,277,229,228,93,91,11,100,3,100,137554387,12698561,41,3,0,22
2024-01-22 04:00:00,HWI003,HWI003-C3,288,285,233,230,78,76,6,100,7,100,72709767,30630761,21,9,0,20
2024-01-22 05:00:00,HWI003,HWI003-C3,268,266,220,219,102,100,14,100,11,100,181987140,56820281,50,14,0,20
2024-01-22 06:00:00,HWI003,HWI003-C3,1223,1219,992,991,364,359,39,100,29,100,490605557,125086164,123,34,0,97
2024-01-22 07:00:00,HWI003,HWI003-C3,1881,1874,1529,1521,610,600,76,100,50,100,877850913,266889284,243,76,0,146
2024-01-22 08:00:00,HWI003,HWI003-C3,1991,1983,1702,1700,755,743,70,100,42,100,796531590,186645984,203,49,120,135
2024-01-22 09:00:00,HWI003,HWI003-C3,1891,1885,1577,1573,685,675,79,100,54,100,1076698514,286774084,320,72,0,179
2024-01-22 10:00:00,HWI003,HWI003-C3,1779,1778,1568,1567,495,488,58,100,34,100,806268572,147385165,209,38,0,135
2024-01-22 11:00:00,HWI003,HWI003-C3,1578,1575,1286,1285,439,432,55,100,38,100,703640333,170149791,192,45,1,125
2024-01-22 12:00:00,HWI003,HWI003-C3,1631,1622,1429,1424,571,563,60,100,46,100,722024574,205203115,212,60,0,117
2024-01-22 13:00:00,HWI003,HWI003-C3,1549,1547,1310,1309,597,587,65,100,37,100,821009215,198688138,236,59,0,140
2024-01-22 14:00:00,HWI003,HWI003-C3,1131,1127,923,920,375,370,46,100,29,100,587888915,132977455,164,34,120,80
2024-01-22 15:00:00,HWI003,HWI003-C3,1111,1105,967,966,368,362,42,100,24,100,576082640,112625083,170,29,0,95
2024-01-22 16:00:00,HWI003,HWI003-C3,1124,1119,951,948,434,427,41,100,31,100,585283342,148614530,156,40,0,101
2024-01-22 17:00:00,HWI003,HWI003-C3,2481,2471,2022,2021,746,732,83,100,55,100,1138871191,235321023,335,67,1,166
2024-01-22 18:00:00,HWI003,HWI003-C3,2166,2162,1873,1870,765,751,87,100,61,100,1019208927,272856910,259,68,0,200
2024-01-22 19:00:00,HWI003,HWI003-C3,2543,2532,2237,2235,800,785,85,100,59,100,1052219447,290779308,279,86,0,174
2024-01-22 20:00:00,HWI003,HWI003-C3,2313,2307,1988,1977,738,729,89,100,50,100,1112795989,253851778,330,74,0,183
2024-01-22 21:00:00,HWI003,HWI003-C3,2433,2426,2113,2107,728,717,86,100,53,100,1126325483,270563802,286,76,2,178
2024-01-22 22:00:00,HWI003,HWI003-C3,1259,1250,1023,1018,346,341,36,100,29,100,416495493,128493426,107,33,0,82
2024-01-22 23:00:00,HWI003,HWI003-C3,1251,1245,1057,1054,398,390,43,100,26,100,523874462,119269872,142,32,0,84
2024-01-23 00:00:00,HWI001,HWI001-C1,263,262,230,228,94,92,7,100,3,100,80279079,15797681,20,4,30,19
2024-01-23 01:00:00,HWI001,HWI001-C1,255,252,211,209,99,97,13,100,1,100,185128483,4875203,54,1,120,21
2024-01-23 02:00:00,HWI001,HWI001-C1,306,305,254,253,94,92,8,100,10,100,114312509,48569215,32,13,120,24
2024-01-23 03:00:00,HWI001,HWI001-C1,282,280,249,246,97,94,9,100,5,100,113416957,25858505,31,7,0,20
2024-01-23 04:00:00,HWI001,HWI001-C1,290,289,256,255,91,89,13,100,9,100,168808350,39249292,48,10,30,24
2024-01-23 05:00:00,HWI001,HWI001-C1,286,285,238,237,104,102,8,100,8,100,98923768,34947007,30,9,120,18
2024-01-23 06:00:00,HWI001,HWI001-C1,1185,1178,1047,1044,401,393,45,100,24,100,574923602,121458290,154,31,0,82
2024-01-23 07:00:00,HWI001,HWI001-C1,1833,1817,1492,1489,709,697,66,100,47,100,889430325,221267479,268,66,0,154
2024-01-23 08:00:00,HWI001,HWI001-C1,2105,2090,1846,1843,639,625,74,100,43,100,930681139,191984239,240,55,60,149
2024-01-23 09:00:00,HWI001,HWI001-C1,1947,1940,1631,1625,631,620,86,100,50,100,1170192549,241893697,338,68,180,132
2024-01-23 10:00:00,HWI001,HWI001-C1,1718,1714,1446,1443,446,440,64,100,38,100,805425256,175487505,219,48,0,111
2024-01-23 11:00:00,HWI001,HWI001-C1,1738,1722,1534,1528,461,451,54,100,36,100,732646955,173271152,216,48,0,122
2024-01-23 12:00:00,HWI001,HWI001-C1,1760,1753,1561,1560,509,497,65,100,37,100,848543022,194600129,250,51,120,129
2024-01-23 13:00:00,HWI001,HWI001-C1,1735,1723,1536,1529,551,540,56,100,37,100,756151696,189455648,213,53,0,112
2024-01-23 14:00:00,HWI001,HWI001-C1,1069,1062,919,916,331,324,42,100,30,100,592598806,150738437,154,45,0,87
2024-01-23 15:00:00,HWI001,HWI001-C1,1106,1099,905,903,420,410,42,100,21,100,578754321,101423590,166,26,0,100
2024-01-23 16:00:00,HWI001,HWI001-C1,1107,1100,932,928,377,372,42,100,27,100,542919554,114701971,151,33,0,91
2024-01-23 17:00:00,HWI001,HWI001-C1,2163,2154,1913,1904,719,705,83,100,56,100,1021843704,267780658,292,72,60,194
2024-01-23 18:00:00,HWI001,HWI001-C1,2034,2026,1662,1659,698,694,88,100,58,100,1212550687,282009199,327,78,180,187
2024-01-23 19:00:00,HWI001,HWI001-C1,2401,2391,1987,1980,749,732,83,100,54,100,976443208,255663018,264,69,0,189
2024-01-23 20:00:00,HWI001,HWI001-C1,2214,2200,1928,1918,735,721,85,100,55,100,1188554699,280345150,322,85,120,179
2024-01-23 21:00:00,HWI001,HWI001-C1,2093,2085,1762,1750,788,769,75,100,48,100,1014614586,216730530,266,65,180,188
2024-01-23 22:00:00,HWI001,HWI001-C1,1128,1124,942,941,366,361,39,100,27,100,485969155,143312105,137,41,2,78
2024-01-23 23:00:00,HWI001,HWI001-C1,1106,1100,902,897,378,371,33,100,31,100,469034363,162890054,126,49,10,92
2024-01-23 00:00:00,HWI001,HWI001-C2,292,290,248,246,93,92,5,100,4,100,64210171,18445367,18,5,180,21
2024-01-23 01:00:00,HWI001,HWI001-C2,273,271,242,240,87,85,13,100,16,100,165443565,72130792,44,19,0,23
2024-01-23 02:00:00,HWI001,HWI001-C2,280,278,248,246,91,89,10,100,14,100,130075204,66128638,37,19,0,23
2024-01-23 03:00:00,HWI001,HWI001-C2,284,282,231,229,105,103,9,100,6,100,123954852,29575605,37,8,0,28
2024-01-23 04:00:00,HWI001,HWI001-C2,292,291,258,256,96,94,8,100,5,100,97418157,23539682,25,6,0,20
2024-01-23 05:00:00,HWI001,HWI001-C2,277,276,238,236,85,83,5,100,8,100,61921336,35204031,17,8,0,21
2024-01-23 06:00:00,HWI001,HWI001-C2,1162,1152,1013,1012,391,384,50,100,23,100,577119782,100464324,169,27,0,70
2024-01-23 07:00:00,HWI001,HWI001-C2,1762,1756,1554,1550,683,668,68,100,40,100,943215288,212300669,280,62,0,152
2024-01-23 08:00:00,HWI001,HWI001-C2,2091,2084,1826,1821,604,594,64,100,50,100,911370320,254889808,263,71,0,134
2024-01-23 09:00:00,HWI001,HWI001-C2,1925,1909,1591,1587,615,606,65,100,48,100,819148400,210114398,230,52,1,139
2024-01-23 10:00:00,HWI001,HWI001-C2,1683,1668,1437,1423,546,538,60,100,39,100,678187914,186196567,200,54,0,135
2024-01-23 11:00:00,HWI001,HWI001-C2,1855,1851,1531,1529,611,599,48,100,40,100,680482781,176191140,171,50,0,122
2024-01-23 12:00:00,HWI001,HWI001-C2,1611,1597,1401,1400,543,529,61,100,32,100,740614865,151296586,193,41,120,131
2024-01-23 13:00:00,HWI001,HWI001-C2,1649,1638,1439,1432,566,554,56,100,33,100,701777839,156273713,206,39,0,105
2024-01-23 14:00:00,HWI001,HWI001-C2,1119,1118,943,937,400,393,39,100,23,100,493837388,105696643,134,27,5,84
2024-01-23 15:00:00,HWI001,HWI001-C2,1117,1112,936,933,331,324,45,100,23,100,512843037,115257781,152,30,1,92
2024-01-23 16:00:00,HWI001,HWI001-C2,1127,1123,956,948,358,355,46,100,24,100,604028889,113070054,176,28,0,87
2024-01-23 17:00:00,HWI001,HWI001-C2,2335,2331,1948,1935,763,751,86,100,54,100,1048169610,251067733,312,73,0,193
2024-01-23 18:00:00,HWI001,HWI001-C2,2154,2150,1837,1827,679,671,82,100,54,100,1029665705,233307994,281,65,10,161
2024-01-23 19:00:00,HWI001,HWI001-C2,2242,2237,1832,1823,728,718,78,100,51,100,1001218877,242519766,263,63,60,142
2024-01-23 20:00:00,HWI001,HWI001-C2,2271,2267,1897,1892,704,694,81,100,51,100,1008612498,257021670,283,74,0,160
2024-01-23 21:00:00,HWI001,HWI001-C2,2174,2165,1897,1896,651,640,82,100,52,100,1129041551,222294961,339,60,0,182
2024-01-23 22:00:00,HWI001,HWI001-C2,1113,1107,970,965,280,275,43,100,30,100,539737133,152488078,164,38,0,84
2024-01-23 23:00:00,HWI001,HWI001-C2,1243,1237,1038,1033,413,408,54,100,27,100,631172481,134058248,174,40,5,100
2024-01-23 00:00:00,HWI001,HWI001-C3,277,275,237,236,85,83,12,100,10,100,158155044,50343842,48,12,0,21
2024-01-23 01:00:00,HWI001,HWI001-C3,271,269,228,227,84,82,14,100,1,100,160544594,4718885,41,1,0,25
2024-01-23 02:00:00,HWI001,HWI001-C3,301,300,254,253,104,102,9,100,5,100,126977157,21388463,36,5,1,25
2024-01-23 03:00:00,HWI001,HWI001-C3,271,269,230,229,101,99,7,100,7,100,81176846,36660053,23,9,0,20
2024-01-23 04:00:00,HWI001,HWI001-C3,285,283,234,233,91,89,16,100,6,100,224550623,30323864,65,8,0,19
2024-01-23 05:00:00,HWI001,HWI001-C3,285,284,252,250,92,90,3,100,9,100,41698378,45408387,12,11,0,26
2024-01-23 06:00:00,HWI001,HWI001-C3,1134,1132,947,940,378,369,44,100,28,100,605632607,136840641,172,37,0,84
2024-01-23 07:00:00,HWI001,HWI001-C3,1923,1914,1664,1660,609,595,74,100,41,100,911110532,176013191,252,45,5,145
2024-01-23 08:00:00,HWI001,HWI001-C3,1997,1990,1725,1724,734,721,76,100,49,100,1024836062,240136089,288,64,0,149
2024-01-23 09:00:00,HWI001,HWI001-C3,1983,1977,1669,1668,730,715,72,100,46,100,887833297,234470538,263,69,0,142
2024-01-23 10:00:00,HWI001,HWI001-C3,1584,1574,1319,1317,530,524,57,100,39,100,685016373,167776097,181,45,0,139
2024-01-23 11:00:00,HWI001,HWI001-C3,1646,1634,1394,1391,525,519,56,100,41,100,726151722,199633840,214,55,30,126
2024-01-23 12:00:00,HWI001,HWI001-C3,1481,1471,1281,1271,506,497,54,100,34,100,642150471,173279674,169,46,0,128
2024-01-23 13:00:00,HWI001,HWI001-C3,1568,1557,1379,1374,595,587,54,100,37,100,642537141,174813276,194,45,0,130
2024-01-23 14:00:00,HWI001,HWI001-C3,1163,1154,966,963,387,383,49,100,23,100,568267294,109154033,167,28,10,83
2024-01-23 15:00:00,HWI001,HWI001-C3,1235,1233,1011,1007,345,340,41,100,25,100,527934056,112503351,142,33,0,74
2024-01-23 16:00:00,HWI001,HWI001-C3,1048,1044,877,873,401,394,34,100,20,100,389849996,100685284,108,27,0,78
2024-01-23 17:00:00,HWI001,HWI001-C3,2487,2473,2082,2081,599,593,84,100,52,100,972149755,242975426,279,66,0,153
2024-01-23 18:00:00,HWI001,HWI001-C3,2389,2380,1997,1984,733,723,88,100,59,100,1206418498,291030405,324,73,1,191
2024-01-23 19:00:00,HWI001,HWI001-C3,2469,2453,2007,2003,720,710,90,100,49,100,1281202087,249147483,385,67,60,175
2024-01-23 20:00:00,HWI001,HWI001-C3,2469,2454,2102,2101,752,740,87,100,50,100,1035932616,267567431,305,70,0,163
2024-01-23 21:00:00,HWI001,HWI001-C3,2425,2405,1966,1962,632,618,89,100,51,100,1005813559,248331678,253,65,0,146
2024-01-23 22:00:00,HWI001,HWI001-C3,1069,1068,903,898,431,419,41,100,33,100,488090164,160899765,128,47,0,75
2024-01-23 23:00:00,HWI001,HWI001-C3,1113,1106,912,908,343,337,44,100,37,100,580427467,181232903,147,54,0,78
2024-01-23 00:00:00,HWI002,HWI002-C1,307,306,258,257,94,92,6,100,7,100,85834017,35066322,24,9,0,19
2024-01-23 01:00:00,HWI002,HWI002-C1,282,280,236,234,84,82,9,100,11,100,111817369,50220276,31,15,30,21
2024-01-23 02:00:00,HWI002,HWI002-C1,289,287,250,249,97,95,5,100,5,100,59824031,23969580,17,6,0,21
2024-01-23 03:00:00,HWI002,HWI002-C1,311,310,252,251,96,94,7,100,5,100,93281351,23629625,23,6,0,23
2024-01-23 04:00:00,HWI002,HWI002-C1,297,295,254,253,95,93,8,100,5,100,99213314,23959208,29,6,0,23
2024-01-23 05:00:00,HWI002,HWI002-C1,279,278,241,239,104,101,9,100,5,100,113447585,26846936,33,7,0,21
2024-01-23 06:00:00,HWI002,HWI002-C1,1117,1113,929,924,346,337,51,100,34,100,695479563,180958377,204,47,0,95
2024-01-23 07:00:00,HWI002,HWI002-C1,1917,1907,1654,1652,658,647,72,100,44,100,819742054,220668064,238,60,0,157
2024-01-23 08:00:00,HWI002,HWI002-C1,1942,1938,1605,1604,598,589,75,100,41,100,1010422163,200235032,277,58,1,140
2024-01-23 09:00:00,HWI002,HWI002-C1,2011,2005,1728,1721,641,626,64,100,51,100,815689085,232737609,205,70,0,162
2024-01-23 10:00:00,HWI002,HWI002-C1,1720,1715,1475,1471,577,566,57,100,34,100,814617141,144320366,211,42,0,116
2024-01-23 11:00:00,HWI002,HWI002-C1,1487,1483,1292,1280,541,530,56,100,39,100,781640225,191940021,195,56,0,105
2024-01-23 12:00:00,HWI002,HWI002-C1,1501,1498,1299,1297,549,537,60,100,44,100,766914741,194775395,211,52,0,130
2024-01-23 13:00:00,HWI002,HWI002-C1,1572,1564,1379,1371,561,552,54,100,29,100,732129976,131919552,208,33,0,123
2024-01-23 14:00:00,HWI002,HWI002-C1,1132,1126,996,992,382,378,40,100,20,100,510491637,98222395,139,27,2,102
2024-01-23 15:00:00,HWI002,HWI002-C1,1207,1206,999,993,397,392,38,100,27,100,508294939,145047238,144,38,0,75
2024-01-23 16:00:00,HWI002,HWI002-C1,1179,1171,998,996,359,352,44,100,27,100,580983979,137261919,153,38,0,81
2024-01-23 17:00:00,HWI002,HWI002-C1,2305,2300,1910,1902,763,756,84,100,64,100,1166224752,300311415,292,82,0,175
2024-01-23 18:00:00,HWI002,HWI002-C1,2415,2405,2047,2038,689,676,80,100,48,100,966675538,253800281,282,63,0,147
2024-01-23 19:00:00,HWI002,HWI002-C1,2346,2336,2025,2018,751,739,85,100,50,100,1044397847,224208947,296,68,30,177
2024-01-23 20:00:00,HWI002,HWI002-C1,2346,2331,1988,1976,821,806,94,100,61,100,1261436915,305293820,327,78,0,175
2024-01-23 21:00:00,HWI002,HWI002-C1,2257,2240,1854,1839,878,866,86,100,59,100,1035027659,300563764,300,81,0,167
2024-01-23 22:00:00,HWI002,HWI002-C1,1105,1100,921,916,385,376,44,100,20,100,544876683,93996795,143,25,0,93
2024-01-23 23:00:00,HWI002,HWI002-C1,1104,1101,951,945,380,377,45,100,24,100,572256246,120617234,147,30,1,76
2024-01-23 00:00:00,HWI002,HWI002-C2,299,297,248,247,91,89,8,100,7,100,99182394,32196119,26,9,0,22
2024-01-23 01:00:00,HWI002,HWI002-C2,300,299,265,264,98,96,12,100,4,100,136296991,17093230,38,4,1,25
2024-01-23 02:00:00,HWI002,HWI002-C2,299,298,258,257,92,91,9,100,2,100,107578546,10511060,32,3,0,21
2024-01-23 03:00:00,HWI002,HWI002-C2,292,291,240,238,86,84,13,100,2,100,162042111,8450139,42,2,0,21
2024-01-23 04:00:00,HWI002,HWI002-C2,281,279,236,235,87,86,13,100,1,100,183050826,4630278,46,1,10,20
2024-01-23 05:00:00,HWI002,HWI002-C2,305,304,271,270,79,77,19,100,10,100,259691144,46760313,70,13,0,19
2024-01-23 06:00:00,HWI002,HWI002-C2,1171,1165,968,963,431,421,38,100,18,100,488081391,89945346,146,26,180,74
2024-01-23 07:00:00,HWI002,HWI002-C2,1848,1840,1636,1634,660,649,76,100,45,100,898050403,200111112,232,51,60,123
2024-01-23 08:00:00,HWI002,HWI002-C2,1940,1930,1595,1583,537,527,78,100,46,100,998995589,218214538,288,58,30,135
2024-01-23 09:00:00,HWI002,HWI002-C2,1963,1951,1709,1703,723,711,72,100,42,100,1009467144,211082252,290,59,0,166
2024-01-23 10:00:00,HWI002,HWI002-C2,1393,1388,1184,1183,583,568,53,100,42,100,752420885,207056519,207,59,0,138
2024-01-23 11:00:00,HWI002,HWI002-C2,1660,1655,1384,1382,595,589,56,100,37,100,753484505,157021836,207,44,0,125
2024-01-23 12:00:00,HWI002,HWI002-C2,1645,1627,1416,1407,552,546,60,100,38,100,689140153,199243290,185,60,0,126
2024-01-23 13:00:00,HWI002,HWI002-C2,1556,1547,1261,1259,547,534,59,100,36,100,705673788,187948276,211,56,60,91
2024-01-23 14:00:00,HWI002,HWI002-C2,1194,1187,1031,1029,373,365,42,100,26,100,501131477,118234352,141,33,0,102
2024-01-23 15:00:00,HWI002,HWI002-C2,1195,1188,985,984,392,385,41,100,30,100,484416331,148916503,126,41,0,98
2024-01-23 16:00:00,HWI002,HWI002-C2,1212,1201,1003,999,427,421,42,100,25,100,587931880,133379931,155,34,0,83
2024-01-23 17:00:00,HWI002,HWI002-C2,2127,2113,1866,1857,807,794,82,100,57,100,1028244262,271975924,263,77,0,142
2024-01-23 18:00:00,HWI002,HWI002-C2,2247,2235,1970,1959,876,867,78,100,49,100,1005425751,243388588,274,65,0,207
2024-01-23 19:00:00,HWI002,HWI002-C2,2245,2243,1868,1863,802,790,85,100,56,100,1121880680,256007009,299,67,0,192
2024-01-23 20:00:00,HWI002,HWI002-C2,2250,2240,1833,1830,775,764,75,100,54,100,1050254235,263855436,270,70,30,195
2024-01-23 21:00:00,HWI002,HWI002-C2,2290,2273,1978,1974,744,730,87,100,53,100,1149111277,278973558,317,74,0,166
2024-01-23 22:00:00,HWI002,HWI002-C2,1084,1079,961,955,355,350,35,100,31,100,477811103,137681365,127,36,10,87
2024-01-23 23:00:00,HWI002,HWI002-C2,1098,1097,939,938,435,430,41,100,27,100,584778383,128208711,158,34,0,88
2024-01-23 00:00:00,HWI002,HWI002-C3,254,253,215,214,96,93,7,100,9,100,89810258,43940058,24,11,0,20
2024-01-23 01:00:00,HWI002,HWI002-C3,313,311,263,262,103,100,8,100,8,100,112789513,40237340,34,11,0,24
2024-01-23 02:00:00,HWI002,HWI002-C3,289,287,240,239,88,86,3,100,1,100,42565602,4548382,12,1,0,20
2024-01-23 03:00:00,HWI002,HWI002-C3,272,270,239,238,98,95,14,100,1,100,164291756,4771042,47,1,0,21
2024-01-23 04:00:00,HWI002,HWI002-C3,256,254,210,209,90,88,17,100,14,100,229185596,61229230,58,16,0,21
2024-01-23 05:00:00,HWI002,HWI002-C3,267,266,223,221,101,98,7,100,7,100,95935655,30829721,24,8,0,25
2024-01-23 06:00:00,HWI002,HWI002-C3,1090,1081,915,912,396,389,42,100,24,100,488954365,119437716,122,32,0,86
2024-01-23 07:00:00,HWI002,HWI002-C3,2060,2055,1815,1811,593,585,70,100,42,100,811089923,212363554,247,62,0,145
2024-01-23 08:00:00,HWI002,HWI002-C3,1772,1764,1479,1472,692,682,70,100,37,100,948883417,182817669,258,55,0,137
2024-01-23 09:00:00,HWI002,HWI002-C3,1993,1982,1706,1698,574,566,68,100,45,100,852145445,232335081,227,66,0,154
2024-01-23 10:00:00,HWI002,HWI002-C3,1607,1602,1389,1383,541,536,53,100,40,100,734875413,210262627,187,52,0,135
2024-01-23 11:00:00,HWI002,HWI002-C3,1750,1745,1425,1419,529,515,58,100,43,100,750373674,203557563,209,56,0,129
2024-01-23 12:00:00,HWI002,HWI002-C3,1648,1638,1381,1377,539,530,58,100,41,100,746442518,211955204,214,59,0,112
2024-01-23 13:00:00,HWI002,HWI002-C3,1580,1569,1330,1329,487,478,64,100,38,100,841449978,163187429,212,43,10,117
2024-01-23 14:00:00,HWI002,HWI002-C3,987,982,862,855,321,314,40,100,25,100,544424967,112940660,157,32,0,74
2024-01-23 15:00:00,HWI002,HWI002-C3,1134,1128,1000,994,380,371,46,100,22,100,628912060,94291963,159,24,60,74
2024-01-23 16:00:00,HWI002,HWI002-C3,1183,1178,1021,1017,330,322,46,100,20,100,532810806,91967610,140,24,0,99
2024-01-23 17:00:00,HWI002,HWI002-C3,2205,2195,1805,1801,738,725,72,100,55,100,866148694,246707790,257,64,0,153
2024-01-23 18:00:00,HWI002,HWI002-C3,2252,2246,1904,1892,647,637,87,100,53,100,1083182079,230546780,283,60,0,180
2024-01-23 19:00:00,HWI002,HWI002-C3,2341,2331,1934,1922,763,751,71,100,48,100,866308823,226130487,231,57,0,196
2024-01-23 20:00:00,HWI002,HWI002-C3,2109,2100,1792,1783,677,664,92,100,53,100,1220330578,262164539,343,66,0,156
2024-01-23 21:00:00,HWI002,HWI002-C3,2385,2374,2086,2085,782,773,83,100,55,100,1084430774,290712602,304,81,0,175
2024-01-23 22:00:00,HWI002,HWI002-C3,1120,1118,926,923,392,387,37,100,25,100,477706496,124263183,140,37,0,77
2024-01-23 23:00:00,HWI002,HWI002-C3,1169,1167,1034,1031,374,371,42,100,25,100,511753067,123557560,141,33,0,104
2024-01-23 00:00:00,HWI003,HWI003-C1,285,283,245,243,102,100,11,100,12,100,146217328,64114450,39,16,180,19
2024-01-23 01:00:00,HWI003,HWI003-C1,278,277,240,239,87,85,16,100,7,100,209721717,34140486,60,9,0,24
2024-01-23 02:00:00,HWI003,HWI003-C1,288,286,250,249,96,94,11,100,15,100,148477111,70257004,42,17,180,23
2024-01-23 03:00:00,HWI003,HWI003-C1,305,303,270,269,85,83,8,100,3,100,109599384,15241015,32,3,0,20
2024-01-23 04:00:00,HWI003,HWI003-C1,294,292,253,251,91,89,10,100,3,100,122849106,12913867,30,3,0,23
2024-01-23 05:00:00,HWI003,HWI003-C1,300,299,243,241,76,75,16,100,16,100,200819492,67639166,60,18,60,20
2024-01-23 06:00:00,HWI003,HWI003-C1,1162,1154,1030,1027,401,392,43,100,28,100,516078455,139367545,131,38,0,88
2024-01-23 07:00:00,HWI003,HWI003-C1,1950,1947,1614,1611,645,633,68,100,49,100,841190542,256638104,235,72,30,156
2024-01-23 08:00:00,HWI003,HWI003-C1,2036,2023,1685,1684,578,569,67,100,38,100,901904915,189486795,269,54,10,128
2024-01-23 09:00:00,HWI003,HWI003-C1,1806,1793,1515,1514,720,709,67,100,38,100,941011505,180383754,245,48,180,153
2024-01-23 10:00:00,HWI003,HWI003-C1,1686,1681,1450,1448,561,552,56,100,40,100,776586712,213716260,236,54,0,120
2024-01-23 11:00:00,HWI003,HWI003-C1,1511,1502,1264,1260,520,514,56,100,38,100,664398911,173237189,183,51,10,127
2024-01-23 12:00:00,HWI003,HWI003-C1,1687,1682,1374,1371,536,525,48,100,31,100,553617134,161753176,145,44,10,116
2024-01-23 13:00:00,HWI003,HWI003-C1,1701,1699,1503,1499,533,523,57,100,43,100,695588794,204520625,194,55,0,138
2024-01-23 14:00:00,HWI003,HWI003-C1,1118,1116,911,904,373,365,33,100,26,100,467414066,129758744,126,36,0,82
2024-01-23 15:00:00,HWI003,HWI003-C1,1199,1196,1010,1008,381,375,39,100,31,100,439894012,158176909,125,41,0,93
2024-01-23 16:00:00,HWI003,HWI003-C1,1187,1179,964,963,367,361,42,100,34,100,550024207,147349963,148,39,2,76
2024-01-23 17:00:00,HWI003,HWI003-C1,2173,2167,1787,1783,758,749,92,100,48,100,1306402358,227083485,347,60,2,130
2024-01-23 18:00:00,HWI003,HWI003-C1,2261,2252,2006,2001,762,748,84,100,58,100,977398963,251988822,271,70,0,199
2024-01-23 19:00:00,HWI003,HWI003-C1,2278,2270,1845,1839,821,810,84,100,63,100,1202151569,297857288,322,81,0,163
2024-01-23 20:00:00,HWI003,HWI003-C1,2117,2108,1842,1836,737,722,89,100,60,100,1096880019,261989553,298,74,0,202
2024-01-23 21:00:00,HWI003,HWI003-C1,2265,2254,1929,1922,807,794,78,100,53,100,1009659985,252511038,279,64,1,184
2024-01-23 22:00:00,HWI003,HWI003-C1,1204,1202,1034,1032,386,381,45,100,32,100,556850762,147297046,145,37,0,93
2024-01-23 23:00:00,HWI003,HWI003-C1,1110,1104,971,966,388,381,44,100,28,100,598626168,121183362,158,33,1,91
2024-01-23 00:00:00,HWI003,HWI003-C2,270,269,219,218,92,90,15,100,3,100,181608317,15407712,47,4,0,21
2024-01-23 01:00:00,HWI003,HWI003-C2,290,289,252,250,93,91,17,100,1,100,205164172,4807131,54,1,0,20
2024-01-23 02:00:00,HWI003,HWI003-C2,285,284,239,237,81,79,10,100,3,100,117812345,13628504,35,3,0,20
